67,s15w075
67,s15w080
67,s20w070
67,s20w075
67,s20w080
71,n45w080
71,n45w085
71,n45w090
71,n45w095
71,n45w100
71,n45w105
71,n45w110
71,n45w115
71,n50w085
71,n50w090
71,n50w095
71,n50w100
71,n50w105
71,n50w110
71,n50w115
71,n50w120
71,n55w085
71,n55w090
71,n55w095
71,n55w100
71,n55w105
71,n55w110
71,n55w115
71,n60w100
72,n40w065
72,n40w070
72,n40w075
72,n40w080
72,n40w085
72,n40w090
72,n45w055
72,n45w060
72,n45w065
72,n45w070
72,n45w075
72,n45w080
72,n45w085
72,n45w090
72,n45w095
72,n50w060
72,n50w065
72,n50w070
72,n50w075
72,n50w080
72,n50w085
72,n50w090
72,n55w060
72,n55w065
72,n55w070
72,n55w075
72,n55w080
72,n55w085
72,n60w065
72,n60w070
72,n60w075
72,n60w080
73,n20w085
73,n25w085
73,n25w090
73,n30w080
73,n30w085
73,n30w090
73,n35w075
73,n35w080
73,n35w085
73,n40w070
73,n40w075
73,n40w080
73,n45w070
73,n45w075
74,n25w090
74,n25w095
74,n30w085
74,n30w090
74,n30w095
74,n30w100
74,n30w105
74,n35w080
74,n35w085
74,n35w090
74,n35w095
74,n35w100
74,n35w105
74,n35w110
74,n40w080
74,n40w085
74,n40w090
74,n40w095
74,n40w100
74,n40w105
74,n40w110
74,n40w115
74,n45w090
74,n45w095
74,n45w100
74,n45w105
74,n45w110
74,n45w115
74,n50w110
75,n05w080
75,n05w085
75,n10w085
75,n10w090
75,n10w095
75,n15w085
75,n15w090
75,n15w095
75,n15w100
75,n20w090
75,n20w095
75,n20w100
75,n20w105
75,n20w110
75,n25w095
75,n25w100
75,n25w105
75,n25w110
75,n30w095
75,n30w100
75,n30w105
75,n30w110
75,n35w105
75,n35w110
76,n15w065
76,n15w070
76,n15w075
76,n15w080
76,n15w085
76,n20w075
76,n20w080
76,n20w085
76,n25w080
77,n05w080
77,n05w085
77,n05w090
77,n10w085
77,n10w090
77,n10w095
77,n10w110
77,n15w095
77,n15w100
77,n15w105
77,n15w110
77,n15w115
77,n20w100
77,n20w105
77,n20w110
77,n20w115
77,n25w110
77,n25w115
77,n25w120
77,n30w110
77,n30w115
77,n30w120
77,n30w125
77,n35w110
77,n35w115
77,n35w120
